Running on Cartesius 

[1;31mtime	Tue Jan 13 23:18:16 CET 2015[0;39m
poly7_6.mtx-P4	4	14113	97021	0.000487	352	0.292205	0.093452	0.198351	0.000402	0.149132	0.045365	0.003854
poly7_6.mtx-P8	8	14113	97021	0.000487	352	0.261617	0.083579	0.177632	0.000406	0.102704	0.073059	0.001869
poly7_6.mtx-P16	16	14113	97021	0.000487	352	0.279184	0.092699	0.186030	0.000455	0.087914	0.096960	0.001155
poly7_6.mtx-P32	32	14113	97021	0.000487	351	1.170780	0.251265	0.918760	0.000755	0.313108	0.604925	0.000726
poly7_6.mtx-P64	64	14113	97021	0.000487	353	2.892523	0.836447	2.054461	0.001615	1.095011	0.958971	0.000480
poly8_1.mtx-P1	1	9	25	0.308642	2	0.017083	0.017015	0.000061	0.000007	0.000026	0.000034	0.000001
poly8_1.mtx-P2	2	9	25	0.308642	2	0.006388	0.006154	0.000210	0.000024	0.000078	0.000131	0.000001
poly8_1.mtx-P4	4	9	25	0.308642	2	0.010912	0.010544	0.000334	0.000034	0.000124	0.000209	0.000001
[48:tcn3] unexpected DAPL connection event 0x4006 from 0
Assertion failed in file ../../dapl_poll_rc.c at line 1675: 0
internal ABORT - process 48
[32:tcn2] unexpected disconnect completion event from [0:tcn1]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 32
[31:tcn2] unexpected disconnect completion event from [63:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 31
[28:tcn2] unexpected disconnect completion event from [60:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 28
[30:tcn2] unexpected disconnect completion event from [62:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 30
[40:tcn2] unexpected disconnect completion event from [56:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 40
[24:tcn2] unexpected disconnect completion event from [56:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 24
[39:tcn2] unexpected disconnect completion event from [47:tcn3]
Assertion failed in file ../../dapl_conn_rc.c at line 1128: 0
internal ABORT - process 39
[42:tcn2] unexpected disconnect completion event from [46:tcn3]
