Running on Cartesius 

[1;31mtime	Tue Jan 13 23:18:46 CET 2015[0;39m
poly8_4.m-P4	4	1089	961	60	0.024356	0.014267	0.009977	0.000112	0.003319	0.006589	0.000069
poly8_4.m-P8	8	1089	961	60	0.032743	0.017323	0.015271	0.000149	0.004383	0.010840	0.000048
poly8_4.m-P16	16	1089	961	60	0.038211	0.015307	0.022694	0.000210	0.006177	0.016467	0.000050
poly8_4.m-P32	32	1089	961	60	0.288473	0.152152	0.135536	0.000785	0.034359	0.101122	0.000055
poly8_4.m-P64	64	1089	961	60	0.254431	0.070586	0.182789	0.001056	0.045355	0.137375	0.000059
poly8_5.m-P1	1	4225	3969	123	0.047463	0.018852	0.028459	0.000152	0.021047	0.006022	0.001390
poly8_5.m-P2	2	4225	3969	124	0.051490	0.024471	0.026806	0.000213	0.015271	0.010794	0.000741
poly8_5.m-P4	4	4225	3969	124	0.050667	0.023015	0.027396	0.000256	0.012154	0.014852	0.000390
poly8_5.m-P8	8	4225	3969	124	0.049877	0.014076	0.035501	0.000300	0.012190	0.023095	0.000215
poly8_5.m-P16	16	4225	3969	124	0.073796	0.023735	0.049659	0.000402	0.015040	0.034477	0.000142
poly8_5.m-P32	32	4225	3969	124	0.433550	0.153546	0.278974	0.001030	0.072201	0.206632	0.000141
poly8_5.m-P64	64	4225	3969	124	2.089858	1.713060	0.375443	0.001355	0.095017	0.280324	0.000102
poly8_6.m-P1	1	16641	16129	233	0.281849	0.080027	0.201237	0.000585	0.156533	0.033344	0.011360
poly8_6.m-P2	2	16641	16129	234	0.194532	0.064555	0.129239	0.000738	0.091293	0.032455	0.005491
poly8_6.m-P4	4	16641	16129	234	0.143033	0.048952	0.093373	0.000708	0.056725	0.033788	0.002860
poly8_6.m-P8	8	16641	16129	233	0.143569	0.049709	0.093074	0.000786	0.044395	0.047163	0.001516
poly8_6.m-P16	16	16641	16129	234	0.166633	0.054859	0.110897	0.000877	0.041131	0.069067	0.000698
poly8_6.m-P32	32	16641	16129	234	0.704121	0.198597	0.504047	0.001477	0.111173	0.392290	0.000584
poly8_6.m-P64	64	16641	16129	234	1.394426	0.704291	0.687252	0.002883	0.146588	0.540348	0.000317
