Running on Cartesius 

[1;31mtime	Thu Jan  8 12:19:22 CET 2015[0;39m
mat_name\tp\tn\tk\ttime_init\ttime_mv\ttime_ip\ttime_done\ttime_total
randmat_4096_0_04.mtx-P16	16	4096	8	0.380928	0.003130	0.002601	0.386662	0.386840
randmat_4096_0_04.mtx-P32	32	4096	8	0.548140	0.009109	0.014313	0.571568	0.572080
randmat_4096_0_04.mtx-P64	64	4096	8	1.100226	0.013812	0.022260	1.136306	1.137113
randmat_4096_0_05.mtx-P1	1	4096	8	0.566988	0.013204	0.000277	0.580568	0.580703
randmat_4096_0_05.mtx-P2	2	4096	8	0.534968	0.010431	0.000729	0.546234	0.546376
randmat_4096_0_05.mtx-P4	4	4096	8	0.497516	0.005717	0.000986	0.504250	0.504369
randmat_4096_0_05.mtx-P8	8	4096	8	0.481901	0.004020	0.001523	0.487463	0.487596
randmat_4096_0_05.mtx-P16	16	4096	8	0.473638	0.003504	0.002257	0.479414	0.479578
randmat_4096_0_05.mtx-P32	32	4096	8	0.616712	0.009484	0.014257	0.640467	0.640982
randmat_4096_0_05.mtx-P64	64	4096	8	1.260826	0.013360	0.022218	1.296408	1.297232
randmat_4096_0_1.mtx-P1	1	4096	7	1.206510	0.021142	0.000243	1.227990	1.228114
randmat_4096_0_1.mtx-P2	2	4096	7	1.071600	0.013308	0.000652	1.085615	1.085739
randmat_4096_0_1.mtx-P4	4	4096	7	0.997296	0.006917	0.001111	1.005341	1.005454
randmat_4096_0_1.mtx-P8	8	4096	7	0.962482	0.004505	0.001421	0.968420	0.968546
randmat_4096_0_1.mtx-P16	16	4096	7	0.947038	0.003477	0.002144	0.952668	0.952843
randmat_4096_0_1.mtx-P32	32	4096	7	1.135296	0.008489	0.012576	1.156369	1.156871
randmat_4096_0_1.mtx-P64	64	4096	7	1.673387	0.012271	0.019451	1.705114	1.705960
randmat_4096_0_2.mtx-P1	1	4096	7	2.399168	0.041883	0.000237	2.441387	2.441515
randmat_4096_0_2.mtx-P2	2	4096	7	2.146838	0.023263	0.000608	2.170766	2.170893
randmat_4096_0_2.mtx-P4	4	4096	7	1.978192	0.011818	0.000920	1.990958	1.991079
randmat_4096_0_2.mtx-P8	8	4096	7	1.914150	0.006784	0.001305	1.922262	1.922386
randmat_4096_0_2.mtx-P16	16	4096	7	1.877606	0.004866	0.002009	1.884497	1.884675
randmat_4096_0_2.mtx-P32	32	4096	7	1.987965	0.009132	0.012477	2.009584	2.010140
randmat_4096_0_2.mtx-P64	64	4096	7	2.545280	0.012239	0.019819	2.577340	2.578197
