Running on Cartesius 

[1;31mtime	Thu Jan  8 12:02:52 CET 2015[0;39m
mat_name\tp\tn\tk\ttime_init\ttime_mv\ttime_ip\ttime_done\ttime_total
randmat_1024_0_04.mtx-P2	2	1024	3	0.029588	0.000658	0.000225	0.030481	0.030534
randmat_1024_0_04.mtx-P4	4	1024	3	0.028450	0.000449	0.000418	0.029320	0.029375
randmat_1024_0_04.mtx-P8	8	1024	3	0.029001	0.000529	0.000550	0.030083	0.030172
randmat_1024_0_04.mtx-P16	16	1024	3	0.031155	0.000751	0.000818	0.032726	0.032835
randmat_1024_0_04.mtx-P32	32	1024	3	0.199511	0.002452	0.005056	0.207019	0.207466
randmat_1024_0_04.mtx-P64	64	1024	3	0.771551	0.003334	0.006870	0.781757	0.782397
randmat_1024_0_05.mtx-P1	1	1024	3	0.037014	0.000576	0.000067	0.037666	0.037702
randmat_1024_0_05.mtx-P2	2	1024	3	0.036139	0.000622	0.000218	0.036984	0.037034
randmat_1024_0_05.mtx-P4	4	1024	3	0.034349	0.000520	0.000360	0.035231	0.035285
randmat_1024_0_05.mtx-P8	8	1024	3	0.034773	0.000538	0.000546	0.035858	0.035939
randmat_1024_0_05.mtx-P16	16	1024	3	0.036798	0.000763	0.000849	0.038411	0.038533
randmat_1024_0_05.mtx-P32	32	1024	3	0.193262	0.002446	0.005045	0.200758	0.201216
randmat_1024_0_05.mtx-P64	64	1024	3	0.799016	0.003268	0.006895	0.809184	0.809823
randmat_1024_0_1.mtx-P1	1	1024	2	0.070800	0.000514	0.000045	0.071364	0.071401
randmat_1024_0_1.mtx-P2	2	1024	2	0.066907	0.000524	0.000148	0.067586	0.067640
randmat_1024_0_1.mtx-P4	4	1024	2	0.063915	0.000351	0.000248	0.064516	0.064573
randmat_1024_0_1.mtx-P8	8	1024	2	0.063113	0.000371	0.000373	0.063859	0.063938
randmat_1024_0_1.mtx-P16	16	1024	2	0.065336	0.000495	0.000570	0.066402	0.066513
randmat_1024_0_1.mtx-P32	32	1024	2	0.226157	0.001668	0.003392	0.231218	0.231687
randmat_1024_0_1.mtx-P64	64	1024	2	0.804106	0.002281	0.004681	0.811072	0.811722
randmat_1024_0_2.mtx-P1	1	1024	2	0.137143	0.000803	0.000043	0.137997	0.138034
randmat_1024_0_2.mtx-P2	2	1024	2	0.132373	0.000673	0.000147	0.133199	0.133253
randmat_1024_0_2.mtx-P4	4	1024	2	0.122792	0.000422	0.000272	0.123487	0.123544
randmat_1024_0_2.mtx-P8	8	1024	2	0.120149	0.000406	0.000356	0.120913	0.120988
randmat_1024_0_2.mtx-P16	16	1024	2	0.121301	0.000556	0.000571	0.122429	0.122540
randmat_1024_0_2.mtx-P32	32	1024	2	0.279982	0.001647	0.003375	0.285005	0.285464
randmat_1024_0_2.mtx-P64	64	1024	2	0.879465	0.002359	0.004621	0.886447	0.887101
randmat_2048_0_01.mtx-P1	1	2048	3	0.032762	0.000842	0.000080	0.033704	0.033770
randmat_2048_0_01.mtx-P2	2	2048	3	0.031978	0.000964	0.000249	0.033203	0.033274
randmat_2048_0_01.mtx-P4	4	2048	3	0.030580	0.000735	0.000381	0.031703	0.031775
randmat_2048_0_01.mtx-P8	8	2048	3	0.030861	0.000655	0.000551	0.032071	0.032167
randmat_2048_0_01.mtx-P16	16	2048	3	0.033052	0.000820	0.000843	0.034718	0.034868
randmat_2048_0_01.mtx-P32	32	2048	3	0.192236	0.002501	0.005062	0.199803	0.200277
randmat_2048_0_01.mtx-P64	64	2048	3	0.789408	0.003513	0.006916	0.799837	0.800504
randmat_2048_0_02.mtx-P1	1	2048	3	0.061692	0.000996	0.000078	0.062786	0.062850
randmat_2048_0_02.mtx-P2	2	2048	3	0.057710	0.001078	0.000229	0.059030	0.059102
randmat_2048_0_02.mtx-P4	4	2048	3	0.054543	0.000825	0.000374	0.055750	0.055823
